rs_type,rs_ref,rs_text,citation_tree,citable_unit_cite_type,citable_unit_id,document_uri
person,gnd-118538969,Salomon Gessner,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
object,object-Der-Wald-5,Der Wald,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
organisation,gnd-2016862-7,Kunsthaus Zürich,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
organisation,gnd-2082266-2,Grafische Sammlung,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
object,object-Die-Apfellese-4,die Apfellese,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
person,gnd-118538969,Salomon Gessner,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
object,object-Die-Apfellese-4,Die Apfellese,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
organisation,gnd-2016862-7,Kunsthaus Zürich,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
organisation,gnd-2082266-2,Grafische Sammlung,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
object,object-Die-Apfellese-4,Bild,published_page,page,s03-pg203,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg203&tree=published_page
object,object-Der-Wunsch-oder-6,«Mein Wunsch»,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Salomon Gessner,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
object,object-Der-Wunsch-oder-6,Der Wunsch oder die poetische Einsiedelei {HW: Mein Wunsch},published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
organisation,gnd-2016862-7,Kunsthaus Zürich,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
organisation,gnd-2082266-2,Grafische Sammlung,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
object,object-La-solitude-30,Einsamkeit,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
object,object-La-cabane-des-pc-29,Fischerhütte,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118564781,W. Kolbes,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Salomon Gessner,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118564781,Guil. Kolbe,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118564781,Carl Wilhelm Kolbe der Ältere,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Salomon Gessner,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
object,object-La-solitude-30,La solitude,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
object,object-La-cabane-des-pc-29,La cabane des pêcheurs,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118564781,G. Kolbe,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-117004669,Zingg,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-132377527,Pfenninger,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118581899,J.H. Meyer,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118564781,Carl Wilhelm Kolbe d.Ä.,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Salomon Gessner,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Salomon Gessner,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118564781,Guil. Kolbe,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
object,object-Le-temple-27,Nymphentempel,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
object,object-Le-temple-27,Le temple,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
object,object-Sacrifice-au-die-28,anderes Bild,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
object,object-Sacrifice-au-die-28,Sacrifice au dieu Pan,published_page,page,s03-pg204,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg204&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-116595671,Conrad,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-116595671,Conrad,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-118538969,Geßners,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-117752266,Fuesslin,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-118538969,Geßner,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-118581899,J.H. Meyer,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-118538969,Salomon Geßners,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
place,gnd-4068038-1,Zürich,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-118538969,Salomon Gessner,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
object,object-Im-Grase-sitzend-50,Im Grase sitzender Putto mit drei Schmetterlingen {HW: Kind im Gras hockend},published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-118634496,Wölfflins,published_page,page,s03-pg205,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg205&tree=published_page
person,gnd-118540238,Goethe,published_page,page,s03-pg206,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg206&tree=published_page
person,gnd-118538969,Geßnerschen,published_page,page,s03-pg206,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg206&tree=published_page
person,gnd-118634496,Wölfflin,published_page,page,s03-pg206,http://rs4.ethz.ch/dts/document/?resource=https%3A%2F%2Fexample.org%2Fdts%2Fcollections%2Fhwgw%2Fs03%2Fed&ref=s03-pg206&tree=published_page
